#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ANTENNA.ef1decee-a1e9-480f-b2d1-264eddd0b744_Trajectory.txt
# RunID         : PySara
# ObjectID      : ef1decee-a1e9-480f-b2d1-264eddd0b744
# ObjectName    : ANTENNA
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1452.300          79.497    -51.322    -70.273            6.732        11251.918      0.506      0.000      0.000    0.03208   23.77980           -1.72151      195.63879         1.990e-05         4.513e+02         2.119e+00 
  1453.300          79.294    -51.380    -70.298            6.711        11258.557      0.503      0.000      0.000    0.03107   23.68320           -1.74483      195.65218         2.054e-05         4.630e+02         2.163e+00 
  1454.300          79.089    -51.437    -70.324            6.690        11265.175      0.501      0.000      0.000    0.03009   23.58502           -1.76860      195.66555         2.122e-05         4.751e+02         2.209e+00 
  1455.300          78.881    -51.494    -70.350            6.668        11271.771      0.499      0.000      0.000    0.02913   23.48522           -1.79283      195.67891         2.192e-05         4.876e+02         2.256e+00 
  1456.300          78.671    -51.551    -70.375            6.646        11278.346      0.496      0.000      0.000    0.02819   23.38375           -1.81753      195.69226         2.264e-05         5.005e+02         2.305e+00 
  1457.300          78.460    -51.608    -70.401            6.624        11284.899      0.494      0.000      0.000    0.02728   23.28056           -1.84270      195.70558         2.340e-05         5.138e+02         2.356e+00 
  1458.300          78.245    -51.664    -70.426            6.600        11291.430      0.492      0.000      0.000    0.02639   23.17558           -1.86837      195.71889         2.419e-05         5.275e+02         2.409e+00 
  1459.300          78.029    -51.720    -70.452            6.577        11297.937      0.490      0.000      0.000    0.02552   23.06877           -1.89454      195.73218         2.502e-05         5.416e+02         2.464e+00 
  1460.300          77.811    -51.776    -70.477            6.553        11304.421      0.488      0.000      0.000    0.02467   22.96006           -1.92123      195.74545         2.588e-05         5.561e+02         2.520e+00 
  1461.300          77.590    -51.832    -70.503            6.528        11310.881      0.487      0.000      0.000    0.02384   22.84939           -1.94845      195.75869         2.678e-05         5.711e+02         2.579e+00 
  1462.300          77.367    -51.888    -70.528            6.502        11317.316      0.485      0.000      0.000    0.02304   22.73671           -1.97623      195.77190         2.771e-05         5.865e+02         2.640e+00 
  1463.300          77.141    -51.943    -70.553            6.477        11323.726      0.483      0.000      0.000    0.02225   22.62193           -2.00456      195.78509         2.869e-05         6.023e+02         2.703e+00 
  1464.300          76.914    -51.999    -70.579            6.450        11330.110      0.482      0.000      0.000    0.02149   22.50501           -2.03348      195.79824         2.971e-05         6.186e+02         2.768e+00 
  1465.300          76.684    -52.054    -70.604            6.423        11336.468      0.481      0.000      0.000    0.02074   22.38587           -2.06299      195.81136         3.078e-05         6.354e+02         2.835e+00 
