#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.COMM.5ec80fef-472a-49e4-8831-11217eacc162_Trajectory.txt
# RunID         : PySara
# ObjectID      : 5ec80fef-472a-49e4-8831-11217eacc162
# ObjectName    : COMM
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1470.300          74.682    -52.148    -70.646            5.742        11347.356      0.575      0.000      0.000    0.01527   19.83277           -2.65850      195.81025         4.167e-05         6.881e+02         4.355e+00 
  1471.300          74.415    -52.197    -70.669            5.699        11353.006      0.574      0.000      0.000    0.01467   19.66057           -2.70506      195.82119         4.337e-05         7.057e+02         4.462e+00 
  1472.300          74.145    -52.245    -70.691            5.655        11358.613      0.574      0.000      0.000    0.01409   19.48498           -2.75274      195.83203         4.516e-05         7.236e+02         4.571e+00 
  1473.300          73.872    -52.293    -70.713            5.610        11364.176      0.573      0.000      0.000    0.01352   19.30591           -2.80159      195.84277         4.704e-05         7.417e+02         4.683e+00 
  1474.300          73.596    -52.341    -70.735            5.564        11369.693      0.573      0.000      0.000    0.01298   19.12331           -2.85164      195.85340         4.901e-05         7.602e+02         4.797e+00 
  1475.300          73.318    -52.388    -70.757            5.517        11375.165      0.573      0.000      0.000    0.01245   18.93714           -2.90293      195.86392         5.108e-05         7.789e+02         4.914e+00 
  1476.300          73.037    -52.435    -70.779            5.468        11380.589      0.573      0.000      0.000    0.01195   18.74733           -2.95552      195.87431         5.325e-05         7.978e+02         5.032e+00 
  1477.300          72.754    -52.482    -70.801            5.419        11385.964      0.573      0.000      0.000    0.01146   18.55387           -3.00945      195.88459         5.552e-05         8.170e+02         5.152e+00 
  1478.300          72.468    -52.528    -70.822            5.368        11391.291      0.573      0.000      0.000    0.01099   18.35671           -3.06476      195.89473         5.791e-05         8.363e+02         5.273e+00 
  1479.300          72.180    -52.573    -70.844            5.316        11396.566      0.573      0.000      0.000    0.01053   18.15583           -3.12152      195.90475         6.042e-05         8.558e+02         5.396e+00 
  1480.300          71.890    -52.618    -70.865            5.263        11401.789      0.573      0.000      0.000    0.01009   17.95123           -3.17976      195.91462         6.305e-05         8.754e+02         5.519e+00 
  1481.300          71.596    -52.663    -70.886            5.208        11406.959      0.573      0.000      0.000    0.00967   17.73750           -3.23955      195.92436         6.578e-05         8.945e+02         5.640e+00 
