#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.3.0 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : PySara.ADCS.e47378b3-1487-48d7-99ad-2143d6155f1d_Trajectory.txt
# RunID         : PySara
# ObjectID      : e47378b3-1487-48d7-99ad-2143d6155f1d
# ObjectName    : ADCS
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]  Density [kg/m^2]  DynPressure [Pa]   Load Factor [g]
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1608.366          37.558    -56.022    -72.580            0.313        11796.636      0.656      0.000      0.000    0.00011    1.00055          -50.99187      196.27203         5.733e-03         2.809e+02         1.551e+00 
  1608.382          37.554    -56.022    -72.580            0.313        11796.640      0.656      0.000      0.000    0.00011    1.00015          -51.01026      196.27184         5.736e-03         2.809e+02         1.551e+00 
  1608.389          37.552    -56.022    -72.580            0.313        11796.641      0.328      0.000      0.000    0.00011    0.99997          -51.01795      196.27176         5.738e-03         2.808e+02         7.753e-01 
  1608.396          37.551    -56.022    -72.580            0.313        11796.642      0.328      0.000      0.000    0.00011    1.00000          -51.02563      196.27168         5.740e-03         2.809e+02         7.755e-01 
  1608.403          37.549    -56.022    -72.580            0.313        11796.644      0.328      0.000      0.000    0.00011    0.99999          -51.03323      196.27160         5.741e-03         2.810e+02         7.757e-01 
  1608.415          37.546    -56.022    -72.580            0.313        11796.646      0.328      0.000      0.000    0.00011    0.99995          -51.04726      196.27145         5.744e-03         2.811e+02         7.759e-01 
  1608.443          37.539    -56.022    -72.580            0.313        11796.651      0.328      0.000      0.000    0.00011    0.99998          -51.07768      196.27113         5.749e-03         2.813e+02         7.766e-01 
  1608.452          37.537    -56.022    -72.580            0.313        11796.653      0.328      0.000      0.000    0.00011    1.00000          -51.08870      196.27102         5.751e-03         2.814e+02         7.770e-01 
  1608.460          37.535    -56.022    -72.580            0.313        11796.655      0.328      0.000      0.000    0.00011    0.99999          -51.09713      196.27093         5.753e-03         2.815e+02         7.772e-01 
  1608.474          37.532    -56.022    -72.580            0.313        11796.658      0.328      0.000      0.000    0.00011    0.99995          -51.11236      196.27077         5.756e-03         2.816e+02         7.774e-01 
  1608.502          37.525    -56.022    -72.580            0.313        11796.663      0.328      0.000      0.000    0.00011    0.99998          -51.14446      196.27043         5.761e-03         2.819e+02         7.782e-01 
  1608.515          37.522    -56.022    -72.580            0.313        11796.666      0.328      0.000      0.000    0.00011    0.99999          -51.15842      196.27028         5.764e-03         2.820e+02         7.786e-01 
  1608.521          37.520    -56.022    -72.580            0.313        11796.667      0.328      0.000      0.000    0.00011    0.99999          -51.16528      196.27021         5.766e-03         2.821e+02         7.788e-01 
  1608.527          37.519    -56.022    -72.580            0.313        11796.668      0.328      0.000      0.000    0.00011    0.99999          -51.17215      196.27014         5.767e-03         2.822e+02         7.789e-01 
  1608.533          37.517    -56.022    -72.580            0.313        11796.669      0.328      0.000      0.000    0.00011    0.99999          -51.17902      196.27007         5.769e-03         2.822e+02         7.791e-01 
  1608.540          37.516    -56.022    -72.580            0.313        11796.670      0.328      0.000      0.000    0.00011    0.99999          -51.18589      196.27000         5.770e-03         2.823e+02         7.793e-01 
  1608.546          37.514    -56.022    -72.580            0.313        11796.672      0.328      0.000      0.000    0.00011    0.99999          -51.19275      196.26992         5.771e-03         2.823e+02         7.794e-01 
  1608.552          37.513    -56.022    -72.580            0.313        11796.673      0.328      0.000      0.000    0.00011    0.99999          -51.19962      196.26985         5.772e-03         2.824e+02         7.796e-01 
  1608.558          37.511    -56.022    -72.580            0.313        11796.674      0.328      0.000      0.000    0.00011    1.00000          -51.20648      196.26978         5.774e-03         2.825e+02         7.798e-01 
  1608.563          37.510    -56.022    -72.580            0.313        11796.675      0.328      0.000      0.000    0.00011    0.99992          -51.21169      196.26972         5.775e-03         2.825e+02         7.798e-01 
  1608.567          37.509    -56.022    -72.580            0.313        11796.676      0.328      0.000      0.000    0.00011    0.99998          -51.21690      196.26967         5.776e-03         2.825e+02         7.800e-01 
  1608.578          37.506    -56.022    -72.580            0.313        11796.678      0.328      0.000      0.000    0.00011    1.00000          -51.22889      196.26954         5.778e-03         2.826e+02         7.803e-01 
  1608.590          37.503    -56.022    -72.580            0.313        11796.680      0.328      0.000      0.000    0.00011    0.99998          -51.24155      196.26941         5.780e-03         2.827e+02         7.805e-01 
  1608.608          37.499    -56.022    -72.580            0.313        11796.684      0.328      0.000      0.000    0.00011    0.99992          -51.26253      196.26919         5.784e-03         2.829e+02         7.809e-01 
  1608.644          37.490    -56.022    -72.580            0.313        11796.691      0.328      0.000      0.000    0.00011    0.99995          -51.30216      196.26877         5.791e-03         2.832e+02         7.819e-01 
  1608.680          37.481    -56.022    -72.580            0.313        11796.698      0.328      0.000      0.000    0.00011    0.99999          -51.34194      196.26835         5.799e-03         2.836e+02         7.829e-01 
  1608.699          37.477    -56.022    -72.580            0.313        11796.701      0.328      0.000      0.000    0.00011    0.99996          -51.36340      196.26812         5.803e-03         2.838e+02         7.834e-01 
  1608.728          37.470    -56.022    -72.580            0.313        11796.707      0.328      0.000      0.000    0.00011    0.99985          -51.39511      196.26778         5.809e-03         2.840e+02         7.840e-01 
  1608.857          37.438    -56.022    -72.580            0.313        11796.732      0.328      0.000      0.000    0.00011    0.99997          -51.53752      196.26627         5.834e-03         2.852e+02         7.872e-01 
  1608.869          37.435    -56.022    -72.580            0.313        11796.734      0.328      0.000      0.000    0.00011    1.00000          -51.55081      196.26612         5.840e-03         2.854e+02         7.880e-01 
  1608.880          37.432    -56.022    -72.580            0.313        11796.737      0.328      0.000      0.000    0.00011    0.99998          -51.56394      196.26598         5.842e-03         2.855e+02         7.883e-01 
  1608.900          37.427    -56.022    -72.580            0.313        11796.740      0.328      0.000      0.000    0.00011    0.99991          -51.58547      196.26575         5.846e-03         2.857e+02         7.887e-01 
  1608.988          37.406    -56.023    -72.580            0.313        11796.757      0.328      0.000      0.000    0.00011    0.99998          -51.68221      196.26472         5.863e-03         2.865e+02         7.909e-01 
  1608.996          37.404    -56.023    -72.580            0.313        11796.759      0.328      0.000      0.000    0.00011    1.00000          -51.69098      196.26462         5.867e-03         2.867e+02         7.914e-01 
  1609.000          37.403    -56.023    -72.580            0.313        11796.760      0.328      0.000      0.000    0.00011    0.99991          -51.69625      196.26456         5.868e-03         2.867e+02         7.914e-01 
  1609.005          37.402    -56.023    -72.580            0.313        11796.761      0.328      0.000      0.000    0.00011    0.99998          -51.70152      196.26451         5.869e-03         2.868e+02         7.917e-01 
  1609.019          37.398    -56.023    -72.580            0.313        11796.763      0.328      0.000      0.000    0.00011    0.99999          -51.71721      196.26434         5.872e-03         2.869e+02         7.920e-01 
  1609.026          37.397    -56.023    -72.580            0.313        11796.764      0.328      0.000      0.000    0.00011    0.99999          -51.72409      196.26426         5.874e-03         2.870e+02         7.922e-01 
  1609.032          37.395    -56.023    -72.580            0.313        11796.766      0.328      0.000      0.000    0.00011    0.99999          -51.73097      196.26419         5.875e-03         2.870e+02         7.924e-01 
  1609.038          37.394    -56.023    -72.580            0.313        11796.767      0.328      0.000      0.000    0.00011    1.00000          -51.73785      196.26412         5.876e-03         2.871e+02         7.926e-01 
  1609.047          37.391    -56.023    -72.580            0.313        11796.769      0.328      0.000      0.000    0.00011    0.99998          -51.74761      196.26401         5.878e-03         2.872e+02         7.928e-01 
  1609.062          37.388    -56.023    -72.580            0.313        11796.772      0.328      0.000      0.000    0.00011    0.99993          -51.76460      196.26383         5.881e-03         2.873e+02         7.931e-01 
  1609.132          37.371    -56.023    -72.580            0.313        11796.785      0.328      0.000      0.000    0.00011    0.99998          -51.84100      196.26300         5.895e-03         2.879e+02         7.949e-01 
  1609.141          37.368    -56.023    -72.580            0.313        11796.787      0.328      0.000      0.000    0.00011    1.00000          -51.85055      196.26290         5.899e-03         2.881e+02         7.953e-01 
  1609.145          37.367    -56.023    -72.580            0.313        11796.788      0.328      0.000      0.000    0.00011    0.99999          -51.85585      196.26284         5.900e-03         2.881e+02         7.955e-01 
  1609.155          37.365    -56.023    -72.580            0.313        11796.789      0.328      0.000      0.000    0.00011    0.99996          -51.86631      196.26273         5.902e-03         2.882e+02         7.957e-01 
  1609.198          37.354    -56.023    -72.580            0.313        11796.798      0.328      0.000      0.000    0.00011    0.99999          -51.91334      196.26222         5.910e-03         2.886e+02         7.968e-01 
  1609.204          37.353    -56.023    -72.580            0.312        11796.799      0.328      0.000      0.000    0.00011    0.99999          -51.91985      196.26215         5.912e-03         2.887e+02         7.970e-01 
  1609.215          37.350    -56.023    -72.580            0.312        11796.801      0.328      0.000      0.000    0.00011    0.99995          -51.93216      196.26202         5.915e-03         2.888e+02         7.973e-01 
  1609.266          37.338    -56.023    -72.580            0.312        11796.811      0.328      0.000      0.000    0.00011    0.99999          -51.98753      196.26142         5.925e-03         2.893e+02         7.986e-01 
  1609.274          37.336    -56.023    -72.580            0.312        11796.812      0.328      0.000      0.000    0.00011    0.99999          -51.99663      196.26132         5.928e-03         2.894e+02         7.990e-01 
  1609.280          37.334    -56.023    -72.580            0.312        11796.813      0.328      0.000      0.000    0.00011    0.99999          -52.00353      196.26124         5.929e-03         2.895e+02         7.991e-01 
  1609.286          37.333    -56.023    -72.580            0.312        11796.815      0.328      0.000      0.000    0.00011    0.99999          -52.01044      196.26117         5.931e-03         2.895e+02         7.993e-01 
  1609.315          37.326    -56.023    -72.580            0.312        11796.820      0.328      0.000      0.000    0.00011    0.99994          -52.04150      196.26083         5.936e-03         2.898e+02         7.999e-01 
  1609.353          37.316    -56.023    -72.581            0.312        11796.827      0.328      0.000      0.000    0.00011    0.99976          -52.08345      196.26037         5.944e-03         2.900e+02         8.007e-01 
  1609.526          37.274    -56.023    -72.581            0.312        11796.860      0.328      0.000      0.000    0.00011    0.99987          -52.27176      196.25831         5.979e-03         2.916e+02         8.051e-01 
  1609.585          37.259    -56.024    -72.581            0.312        11796.871      0.328      0.000      0.000    0.00011    0.99992          -52.33661      196.25759         5.995e-03         2.924e+02         8.072e-01 
  1609.648          37.243    -56.024    -72.581            0.312        11796.883      0.328      0.000      0.000    0.00011    0.99996          -52.40497      196.25684         6.009e-03         2.931e+02         8.090e-01 
  1609.688          37.233    -56.024    -72.581            0.312        11796.891      0.328      0.000      0.000    0.00010    0.99998          -52.44821      196.25636         6.019e-03         2.935e+02         8.103e-01 
  1609.708          37.228    -56.024    -72.581            0.312        11796.895      0.328      0.000      0.000    0.00010    1.00000          -52.46984      196.25612         6.024e-03         2.937e+02         8.109e-01 
  1609.713          37.227    -56.024    -72.581            0.312        11796.896      0.328      0.000      0.000    0.00010    0.99992          -52.47482      196.25607         6.025e-03         2.938e+02         8.110e-01 
  1609.717          37.226    -56.024    -72.581            0.312        11796.896      0.328      0.000      0.000    0.00010    0.99998          -52.47980      196.25601         6.026e-03         2.938e+02         8.112e-01 
  1609.738          37.221    -56.024    -72.581            0.312        11796.900      0.328      0.000      0.000    0.00010    0.99999          -52.50219      196.25576         6.031e-03         2.940e+02         8.118e-01 
  1609.749          37.218    -56.024    -72.581            0.312        11796.902      0.328      0.000      0.000    0.00010    1.00000          -52.51417      196.25563         6.033e-03         2.942e+02         8.121e-01 
  1609.760          37.215    -56.024    -72.581            0.312        11796.905      0.328      0.000      0.000    0.00010    0.99997          -52.52640      196.25549         6.036e-03         2.943e+02         8.124e-01 
  1609.779          37.211    -56.024    -72.581            0.312        11796.908      0.328      0.000      0.000    0.00010    0.99990          -52.54654      196.25527         6.040e-03         2.944e+02         8.128e-01 
  1609.863          37.190    -56.024    -72.581            0.312        11796.924      0.328      0.000      0.000    0.00010    0.99994          -52.63705      196.25426         6.057e-03         2.952e+02         8.149e-01 
  1609.941          37.171    -56.024    -72.581            0.312        11796.939      0.328      0.000      0.000    0.00010    0.99998          -52.72196      196.25331         6.075e-03         2.960e+02         8.172e-01 
  1609.968          37.164    -56.024    -72.581            0.312        11796.944      0.328      0.000      0.000    0.00010    0.99999          -52.75086      196.25299         6.082e-03         2.964e+02         8.182e-01 
  1609.980          37.161    -56.024    -72.581            0.312        11796.946      0.328      0.000      0.000    0.00010    1.00000          -52.76366      196.25284         6.086e-03         2.965e+02         8.186e-01 
  1609.986          37.160    -56.024    -72.581            0.312        11796.947      0.328      0.000      0.000    0.00010    0.99999          -52.77001      196.25277         6.087e-03         2.966e+02         8.188e-01 
  1609.997          37.157    -56.024    -72.581            0.312        11796.949      0.328      0.000      0.000    0.00010    0.99995          -52.78197      196.25264         6.089e-03         2.967e+02         8.190e-01 
  1610.047          37.144    -56.024    -72.581            0.312        11796.958      0.328      0.000      0.000    0.00010    0.99996          -52.83575      196.25203         6.100e-03         2.971e+02         8.203e-01 
  1610.103          37.130    -56.024    -72.581            0.312        11796.969      0.328      0.000      0.000    0.00010    0.99999          -52.89560      196.25136         6.112e-03         2.977e+02         8.219e-01 
  1610.126          37.125    -56.024    -72.581            0.312        11796.973      0.328      0.000      0.000    0.00010    1.00000          -52.92026      196.25108         6.119e-03         2.980e+02         8.227e-01 
  1610.134          37.123    -56.024    -72.581            0.312        11796.975      0.328      0.000      0.000    0.00010    0.99999          -52.92893      196.25098         6.121e-03         2.981e+02         8.230e-01 
  1610.140          37.121    -56.024    -72.581            0.312        11796.976      0.328      0.000      0.000    0.00010    0.99999          -52.93552      196.25091         6.122e-03         2.982e+02         8.232e-01 
  1610.146          37.120    -56.024    -72.581            0.312        11796.977      0.328      0.000      0.000    0.00010    0.99999          -52.94211      196.25084         6.124e-03         2.982e+02         8.233e-01 
  1610.174          37.113    -56.025    -72.581            0.312        11796.982      0.328      0.000      0.000    0.00010    1.00000          -52.97175      196.25050         6.129e-03         2.985e+02         8.241e-01 
  1610.181          37.111    -56.025    -72.581            0.312        11796.983      0.328      0.000      0.000    0.00010    0.99998          -52.97917      196.25042         6.132e-03         2.986e+02         8.243e-01 
  1610.193          37.108    -56.025    -72.581            0.312        11796.986      0.328      0.000      0.000    0.00010    0.99993          -52.99269      196.25026         6.134e-03         2.987e+02         8.246e-01 
  1610.250          37.094    -56.025    -72.581            0.312        11796.996      0.328      0.000      0.000    0.00010    0.99995          -53.05345      196.24957         6.146e-03         2.992e+02         8.261e-01 
  1610.323          37.076    -56.025    -72.581            0.312        11797.010      0.328      0.000      0.000    0.00010    0.99997          -53.13143      196.24869         6.163e-03         3.000e+02         8.281e-01 
  1610.394          37.058    -56.025    -72.581            0.312        11797.023      0.328      0.000      0.000    0.00010    0.99999          -53.20769      196.24782         6.179e-03         3.007e+02         8.302e-01 
  1610.425          37.050    -56.025    -72.581            0.312        11797.029      0.328      0.000      0.000    0.00010    1.00000          -53.24055      196.24744         6.188e-03         3.011e+02         8.313e-01 
  1610.437          37.047    -56.025    -72.581            0.312        11797.031      0.328      0.000      0.000    0.00010    1.00000          -53.25362      196.24729         6.191e-03         3.013e+02         8.317e-01 
  1610.442          37.046    -56.025    -72.581            0.312        11797.032      0.328      0.000      0.000    0.00010    0.99992          -53.25822      196.24724         6.192e-03         3.013e+02         8.317e-01 
  1610.446          37.045    -56.025    -72.581            0.312        11797.033      0.328      0.000      0.000    0.00010    0.99998          -53.26282      196.24719         6.193e-03         3.014e+02         8.320e-01 
  1610.465          37.040    -56.025    -72.581            0.312        11797.036      0.328      0.000      0.000    0.00010    0.99998          -53.28350      196.24695         6.197e-03         3.016e+02         8.325e-01 
  1610.553          37.018    -56.025    -72.582            0.312        11797.053      0.328      0.000      0.000    0.00010    0.99999          -53.37645      196.24588         6.216e-03         3.024e+02         8.348e-01 
  1610.580          37.011    -56.025    -72.582            0.312        11797.058      0.328      0.000      0.000    0.00010    1.00000          -53.40598      196.24554         6.224e-03         3.028e+02         8.358e-01 
  1610.597          37.007    -56.025    -72.582            0.312        11797.061      0.328      0.000      0.000    0.00010    0.99996          -53.42376      196.24534         6.228e-03         3.029e+02         8.363e-01 
  1610.622          37.001    -56.025    -72.582            0.312        11797.065      0.328      0.000      0.000    0.00010    0.99983          -53.45053      196.24503         6.234e-03         3.031e+02         8.368e-01 
  1610.736          36.972    -56.025    -72.582            0.312        11797.086      0.328      0.000      0.000    0.00010    0.99984          -53.57082      196.24364         6.258e-03         3.042e+02         8.398e-01 
  1611.247          36.844    -56.026    -72.582            0.312        11797.180      0.328      0.000      0.000    0.00010    0.99980          -54.10814      196.23734         6.369e-03         3.091e+02         8.534e-01 
  1612.247          36.590    -56.028    -72.583            0.311        11797.359      0.328      0.000      0.000    0.00010    0.99934          -55.14195      196.22481         6.603e-03         3.193e+02         8.815e-01 
  1613.247          36.334    -56.029    -72.584            0.310        11797.533      0.328      0.000      0.000    0.00009    0.99826          -56.15207      196.21201         6.864e-03         3.303e+02         9.118e-01 
  1614.247          36.075    -56.031    -72.584            0.309        11797.702      0.328      0.000      0.000    0.00009    0.99654          -57.13932      196.19895         7.140e-03         3.413e+02         9.423e-01 
  1615.247          35.814    -56.032    -72.585            0.308        11797.866      0.328      0.000      0.000    0.00009    0.99415          -58.10451      196.18561         7.430e-03         3.524e+02         9.729e-01 
  1616.247          35.552    -56.034    -72.586            0.306        11798.026      0.328      0.000      0.000    0.00008    0.99108          -59.04842      196.17198         7.734e-03         3.635e+02         1.003e+00 
  1617.247          35.289    -56.035    -72.587            0.305        11798.180      0.328      0.000      0.000    0.00008    0.98731          -59.97182      196.15806         8.053e-03         3.745e+02         1.034e+00 
  1618.247          35.025    -56.036    -72.587            0.303        11798.329      0.328      0.000      0.000    0.00008    0.98283          -60.87544      196.14383         8.388e-03         3.853e+02         1.064e+00 
  1619.247          34.760    -56.037    -72.588            0.301        11798.473      0.328      0.000      0.000    0.00007    0.97764          -61.76002      196.12929         8.739e-03         3.960e+02         1.093e+00 
  1620.247          34.495    -56.039    -72.588            0.298        11798.612      0.328      0.000      0.000    0.00007    0.97174          -62.62622      196.11443         9.106e-03         4.064e+02         1.122e+00 
  1621.247          34.230    -56.040    -72.589            0.296        11798.746      0.328      0.000      0.000    0.00007    0.96515          -63.47470      196.09924         9.489e-03         4.165e+02         1.150e+00 
  1622.247          33.965    -56.041    -72.590            0.293        11798.875      0.328      0.000      0.000    0.00006    0.95787          -64.30606      196.08369         9.890e-03         4.262e+02         1.177e+00 
  1623.247          33.702    -56.042    -72.590            0.290        11798.998      0.328      0.000      0.000    0.00006    0.94992          -65.12088      196.06779         1.031e-02         4.355e+02         1.202e+00 
  1624.247          33.439    -56.043    -72.591            0.287        11799.117      0.328      0.000      0.000    0.00006    0.94134          -65.91967      196.05151         1.074e-02         4.443e+02         1.227e+00 
  1625.247          33.177    -56.044    -72.591            0.284        11799.232      0.328      0.000      0.000    0.00006    0.93215          -66.70293      196.03485         1.120e-02         4.526e+02         1.249e+00 
  1626.247          32.917    -56.045    -72.592            0.280        11799.341      0.328      0.000      0.000    0.00005    0.92238          -67.47108      196.01778         1.167e-02         4.604e+02         1.271e+00 
  1627.247          32.659    -56.046    -72.592            0.277        11799.445      0.328      0.000      0.000    0.00005    0.91208          -68.22452      196.00028         1.215e-02         4.675e+02         1.291e+00 
  1628.247          32.403    -56.047    -72.593            0.273        11799.545      0.328      0.000      0.000    0.00005    0.90128          -68.96359      195.98235         1.266e-02         4.741e+02         1.309e+00 
  1629.247          32.149    -56.047    -72.593            0.269        11799.640      0.328      0.000      0.000    0.00005    0.89000          -69.68860      195.96396         1.318e-02         4.799e+02         1.325e+00 
  1630.247          31.898    -56.048    -72.593            0.265        11799.731      0.328      0.000      0.000    0.00005    0.87763          -70.39977      195.94509         1.370e-02         4.844e+02         1.337e+00 
  1631.247          31.649    -56.049    -72.594            0.261        11799.818      0.328      0.000      0.000    0.00004    0.86491          -71.09728      195.92572         1.423e-02         4.881e+02         1.348e+00 
  1632.247          31.403    -56.050    -72.594            0.257        11799.900      0.328      0.000      0.000    0.00004    0.85199          -71.78122      195.90581         1.478e-02         4.913e+02         1.356e+00 
  1633.247          31.160    -56.050    -72.595            0.253        11799.978      0.328      0.000      0.000    0.00004    0.83892          -72.45168      195.88536         1.534e-02         4.939e+02         1.363e+00 
  1634.247          30.921    -56.051    -72.595            0.249        11800.052      0.328      0.000      0.000    0.00004    0.82574          -73.10868      195.86431         1.591e-02         4.959e+02         1.369e+00 
  1635.247          30.684    -56.052    -72.595            0.245        11800.122      0.328      0.000      0.000    0.00004    0.81249          -73.75226      195.84266         1.650e-02         4.973e+02         1.373e+00 
  1636.247          30.450    -56.052    -72.595            0.241        11800.188      0.328      0.000      0.000    0.00004    0.79922          -74.38238      195.82036         1.710e-02         4.983e+02         1.376e+00 
  1637.247          30.220    -56.053    -72.596            0.237        11800.251      0.328      0.000      0.000    0.00004    0.78597          -74.99901      195.79737         1.772e-02         4.988e+02         1.377e+00 
  1638.247          29.993    -56.053    -72.596            0.233        11800.310      0.328      0.000      0.000    0.00003    0.77276          -75.60210      195.77367         1.835e-02         4.988e+02         1.377e+00 
  1639.247          29.769    -56.054    -72.596            0.229        11800.366      0.328      0.000      0.000    0.00003    0.75964          -76.19158      195.74920         1.899e-02         4.984e+02         1.376e+00 
  1640.247          29.549    -56.054    -72.596            0.225        11800.419      0.328      0.000      0.000    0.00003    0.74663          -76.76735      195.72392         1.965e-02         4.977e+02         1.374e+00 
  1641.247          29.332    -56.055    -72.597            0.221        11800.468      0.328      0.000      0.000    0.00003    0.73376          -77.32934      195.69779         2.032e-02         4.966e+02         1.371e+00 
  1642.247          29.118    -56.055    -72.597            0.217        11800.515      0.328      0.000      0.000    0.00003    0.72106          -77.87742      195.67074         2.100e-02         4.952e+02         1.367e+00 
  1643.247          28.908    -56.055    -72.597            0.213        11800.559      0.328      0.000      0.000    0.00003    0.70855          -78.41152      195.64273         2.170e-02         4.935e+02         1.362e+00 
  1644.247          28.701    -56.056    -72.597            0.209        11800.600      0.328      0.000      0.000    0.00003    0.69625          -78.93153      195.61370         2.240e-02         4.916e+02         1.357e+00 
  1645.247          28.498    -56.056    -72.597            0.205        11800.639      0.328      0.000      0.000    0.00003    0.68417          -79.43736      195.58357         2.312e-02         4.894e+02         1.351e+00 
  1646.247          28.298    -56.056    -72.598            0.202        11800.675      0.328      0.000      0.000    0.00003    0.67234          -79.92893      195.55228         2.385e-02         4.871e+02         1.345e+00 
  1647.247          28.101    -56.057    -72.598            0.198        11800.709      0.328      0.000      0.000    0.00003    0.66075          -80.40617      195.51974         2.459e-02         4.847e+02         1.338e+00 
  1648.247          27.907    -56.057    -72.598            0.195        11800.741      0.328      0.000      0.000    0.00002    0.64942          -80.86902      195.48588         2.535e-02         4.821e+02         1.331e+00 
  1649.247          27.717    -56.057    -72.598            0.191        11800.771      0.328      0.000      0.000    0.00002    0.63835          -81.31745      195.45060         2.611e-02         4.794e+02         1.324e+00 
  1650.247          27.529    -56.057    -72.598            0.188        11800.798      0.328      0.000      0.000    0.00002    0.62756          -81.75145      195.41381         2.688e-02         4.767e+02         1.316e+00 
  1651.247          27.345    -56.058    -72.598            0.185        11800.824      0.328      0.000      0.000    0.00002    0.61703          -82.17101      195.37539         2.767e-02         4.739e+02         1.308e+00 
  1652.247          27.163    -56.058    -72.598            0.182        11800.848      0.328      0.000      0.000    0.00002    0.60679          -82.57616      195.33523         2.846e-02         4.711e+02         1.301e+00 
  1653.247          26.985    -56.058    -72.598            0.179        11800.871      0.328      0.000      0.000    0.00002    0.59682          -82.96696      195.29321         2.927e-02         4.683e+02         1.293e+00 
  1654.247          26.809    -56.058    -72.599            0.176        11800.892      0.328      0.000      0.000    0.00002    0.58712          -83.34347      195.24919         3.008e-02         4.654e+02         1.285e+00 
  1655.247          26.636    -56.058    -72.599            0.173        11800.912      0.328      0.000      0.000    0.00002    0.57769          -83.70581      195.20302         3.091e-02         4.626e+02         1.277e+00 
  1656.247          26.466    -56.059    -72.599            0.170        11800.930      0.328      0.000      0.000    0.00002    0.56853          -84.05408      195.15454         3.174e-02         4.598e+02         1.269e+00 
  1657.247          26.298    -56.059    -72.599            0.167        11800.947      0.328      0.000      0.000    0.00002    0.55963          -84.38845      195.10357         3.259e-02         4.571e+02         1.262e+00 
  1658.247          26.133    -56.059    -72.599            0.165        11800.962      0.328      0.000      0.000    0.00002    0.55099          -84.70909      195.04992         3.344e-02         4.543e+02         1.254e+00 
  1659.247          25.970    -56.059    -72.599            0.162        11800.977      0.328      0.000      0.000    0.00002    0.54261          -85.01620      194.99339         3.431e-02         4.517e+02         1.247e+00 
  1660.247          25.810    -56.059    -72.599            0.159        11800.990      0.328      0.000      0.000    0.00002    0.53447          -85.30999      194.93374         3.518e-02         4.491e+02         1.240e+00 
  1661.247          25.652    -56.059    -72.599            0.157        11801.003      0.328      0.000      0.000    0.00002    0.52657          -85.59071      194.87073         3.607e-02         4.465e+02         1.233e+00 
  1662.247          25.497    -56.059    -72.599            0.155        11801.014      0.328      0.000      0.000    0.00002    0.51890          -85.85862      194.80409         3.696e-02         4.440e+02         1.226e+00 
  1663.247          25.344    -56.059    -72.599            0.152        11801.025      0.328      0.000      0.000    0.00002    0.51146          -86.11400      194.73352         3.786e-02         4.416e+02         1.219e+00 
  1664.247          25.193    -56.060    -72.599            0.150        11801.035      0.328      0.000      0.000    0.00002    0.50424          -86.35714      194.65870         3.877e-02         4.393e+02         1.213e+00 
  1665.247          25.044    -56.060    -72.599            0.148        11801.044      0.328      0.000      0.000    0.00002    0.49724          -86.58836      194.57928         3.969e-02         4.370e+02         1.206e+00 
  1666.247          24.897    -56.060    -72.599            0.146        11801.053      0.328      0.000      0.000    0.00002    0.49043          -86.80798      194.49487         4.062e-02         4.348e+02         1.200e+00 
  1667.247          24.752    -56.060    -72.599            0.144        11801.060      0.328      0.000      0.000    0.00002    0.48383          -87.01634      194.40505         4.156e-02         4.327e+02         1.194e+00 
  1668.247          24.609    -56.060    -72.599            0.142        11801.068      0.328      0.000      0.000    0.00001    0.47742          -87.21379      194.30935         4.251e-02         4.306e+02         1.189e+00 
  1669.247          24.468    -56.060    -72.599            0.140        11801.074      0.328      0.000      0.000    0.00001    0.47119          -87.40067      194.20727         4.347e-02         4.287e+02         1.183e+00 
  1670.247          24.329    -56.060    -72.599            0.138        11801.080      0.328      0.000      0.000    0.00001    0.46514          -87.57735      194.09825         4.444e-02         4.267e+02         1.178e+00 
  1671.247          24.192    -56.060    -72.599            0.137        11801.086      0.328      0.000      0.000    0.00001    0.45925          -87.74419      193.98167         4.541e-02         4.249e+02         1.173e+00 
  1672.247          24.056    -56.060    -72.599            0.135        11801.091      0.328      0.000      0.000    0.00001    0.45354          -87.90156      193.85685         4.640e-02         4.231e+02         1.168e+00 
  1673.247          23.922    -56.060    -72.599            0.133        11801.096      0.328      0.000      0.000    0.00001    0.44798          -88.04983      193.72306         4.739e-02         4.214e+02         1.163e+00 
  1674.247          23.790    -56.060    -72.599            0.132        11801.100      0.328      0.000      0.000    0.00001    0.44257          -88.18936      193.57948         4.840e-02         4.198e+02         1.159e+00 
